taxon_oid	Domain	Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled
2636415818	Bacteria	Finished	"Babela massiliensis genome, complete sequencing"	delta proteobacterium BABL1	European Bioinformatics Institute	2636415818	1118422	1022
637000097	Bacteria	Finished	Ehrlichia canis Jake	Ehrlichia canis Jake	DOE Joint Genome Institute (JGI)	637000097	1315030	983
2667527454	Bacteria	Finished	Cronobacter Type Strains	Cronobacter condimenti LMG 26250 GCA_001277255.1	Nestle Research Center	2667527454	4347991	4147
2654587825	Bacteria	Permanent Draft	Sequencing Rickettsiales Genomes	Candidatus Neoehrlichia lotoris RAC413	University of Maryland School of Medicine	2654587825	1268660	985
2562617176	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bilophila wadsworthia 3_1_6	Broad Institute	2562617176	4391094	3861
2609460315	Bacteria	Permanent Draft	Genome sequence of Haloferula sp. BvORR071	Haloferula sp. BvORR071	"Hokkaido Agricultural Research Center (HARC), National Agriculture and Food Research Organization (NARO)"	2609460315	7795129	6440
2713897485	Bacteria	Draft	Bacterial and archaeal communities from various locations to study Microbial Dark Matter (Phase II)	candidate division ZB3 bacterium SCGC AAA071-K20	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2713897485	393752	417
2770939642	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Alkalispirillum mobile DSM 12769	DOE Joint Genome Institute (JGI)	2770939642	2952137	2761
2740892284	Bacteria	Permanent Draft	Whole genome sequencing of Thalassobius mediterraneus CECT 5118	Thalassobius mediterraneus CECT 5118	Spanish Type Culture Collection (CECT)	2740892284	4353706	4220
2561511179	Bacteria	Finished	Salmonella bongori Sbon_167	Salmonella bongori Sbon_167	ETH Zurich	2561511179	4773537	4877
2528311013	Bacteria	Finished	Variovorax paradoxus B4	Variovorax paradoxus B4	Goettingen Genomics Laboratory	2528311013	7148516	6807
2648501275	Bacteria	Permanent Draft	Amantichitinum ursilacus strain IGB-41 genome sequencing	Amantichitinum ursilacus IGB-41	Fraunhofer	2648501275	4928951	4433
2517093031	Bacteria	Finished	Taylorella equigenitalis ATCC 35865	Taylorella equigenitalis ATCC 35865	University of Bristol	2517093031	1732123	1589
2528768184	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Anaerobiospirillum succiniciproducens DSM 6400	DOE Joint Genome Institute (JGI)	2528768184	3806682	2345
2675903126	Bacteria	Finished	Polynucleobacter genome sequencing	Polynucleobacter aenigmaticus MWH-K35W1 reannotation	University of Innsbruck	2675903126	2135084	2231
2568526488	Bacteria	Permanent Draft	Catenovulum agarivorans DS-2 Genome sequencing	Catenovulum agarivorans DS-2	State Oceanic Administration of China	2568526488	4572425	3902
2599185121	Bacteria	Finished	Rickettsiales bacterium Ac37b Genome sequencing	Rickettsiales bacterium Ac37b	University of Minnesota	2599185121	1917613	1886
2718217834	Bacteria	Finished	Cloacibacillus porcorum CL-84 Genome sequencing	Cloacibacillus porcorum CL-84	U.S. Department of Agriculture	2718217834	3585187	3232
2693429906	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Citreimonas salinaria DSM 26880	DOE Joint Genome Institute (JGI)	2693429906	4259991	4178
650377983	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Fretibacterium fastidiosum SGP1	Wellcome Trust Sanger Institute	650377983	2728333	1476
2616645036	Bacteria	Permanent Draft	"Delisea pulchra microbial communities from Sydney, Australia, affected by bleaching disease"	Dpulchra_bleached_metagenome_bin377	University of New South Wales	2616645036	3997777	3689
2522572047	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Geopsychrobacter electrodiphilus DSM 16401	DOE Joint Genome Institute (JGI)	2522572047	4241730	4021
2597490189	Bacteria	Finished	Comparative genome analysis of Haemophilus parasuis in China - Nanjing Ag Univ.	Glaesserella parasuis sv. 1 SH03	Nanjing Agricultural University	2597490189	2265927	2319
2718218405	Bacteria	Finished	Leptospira alstonii sv. Room22 Genome sequencing	Leptospira alstonii sv. Room22 GWTS #1	U.S. Department of Agriculture	2718218405	4591888	4244
2545824511	Bacteria	Permanent Draft	candidate division TM6 bacterium JCVI TM6SC1 Genome sequencing	candidate division TM6 bacterium JCVI TM6SC1 (unscreened) (Phylum TM6)	J. Craig Venter Institute (JCVI)	2545824511	1074689	1039
2718218499	Bacteria	Finished	Rhizobium etli 8C-3 genome sequencing	Rhizobium etli 8C-3	"Center for Genomic Sciences, UNAM"	2718218499	7309118	7131
2751185604	Bacteria	Permanent Draft	Terasakiispira papahanaumokuakeensis PH27A genome sequencing	Terasakiispira papahanaumokuakeensis PH27A	University of Hawaii	2751185604	4048029	3574
2751185661	Bacteria	Finished	Woeseia oceani XK5 Genome sequencing	Woeseia oceani XK5	Shandong University	2751185661	4059891	3680
2751185694	Bacteria	Permanent Draft	Genome sequencing of the endosymbiotic consortium and mitochondria of Cinara confinis species	Candidatus Fukatsuia symbiotica FuCiconfinis 2801	CBGP	2751185694	2022903	1871
2576861398	Bacteria	Permanent Draft	Whole Genome Sequencing of Novel Marine Hydrocarbon-Degrading Bacteria	Porticoccus hydrocarbonoclasticus MCTG13d	DOE Joint Genome Institute (JGI)	2576861398	2474654	2385
2654587771	Bacteria	Permanent Draft	Pararheinheimera mesophila IITR-13 Genome sequencing	Pararheinheimera mesophila IITR-13	CSRI-IMTECH	2654587771	3734473	3573
2576861450	Bacteria	Draft	"Arthopod gut associated bacterial communities from  Poitiers, France"	Candidatus Hepatoplasma crinochetorum Av	University of Poitiers	2576861450	657101	614
2616645016	Bacteria	Permanent Draft	Ecteinascidia turbinata symbiotic microbial communities from the Caribbean mangrove	Candidatus Endoecteinascidia frumentensis ETD4	DOE Joint Genome Institute (JGI)	2616645016	631345	622
641522606	Bacteria	Finished	Obligate methanotrophy CSP_777358	Beijerinckia indica indica ATCC 9039	DOE Joint Genome Institute (JGI)	641522606	4418616	3850
2660238715	Bacteria	Permanent Draft	Genome sequencing of multiple Legionella species - Tel Aviv University	Fluoribacter bozemanae WIGA	Tel Aviv University	2660238715	4114301	3744
2615840614	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pannonibacter indicus DSM 23407	DOE Joint Genome Institute (JGI)	2615840614	4170676	3888
2582580733	Bacteria	Permanent Draft	Sequencing of two novel 'Zetaproteobacteria' that are obligate chemolithoautotrophic Fe-oxidizing bacteria from the ocean.	Ghiorsea bivora TAG-1	DOE Joint Genome Institute (JGI)	2582580733	2163552	2230
2734482185	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pelagimonas varians DSM 23678	DOE Joint Genome Institute (JGI)	2734482185	4926685	4847
2517093004	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Kordiimonas gwangyangensis DSM 19435	DOE Joint Genome Institute (JGI)	2517093004	4082245	3778
2681813507	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Insolitispirillum peregrinum integrum DSM 11589	DOE Joint Genome Institute (JGI)	2681813507	4638036	4053
2627854265	Bacteria	Finished	Haemophilus influenzae 2019	Haemophilus influenzae 2019	"University of Iowa, Ohio State University"	2627854265	1969659	2003
2616644830	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Gulbenkiania indica DSM 17901	DOE Joint Genome Institute (JGI)	2616644830	2848002	2799
2588253754	Bacteria	Finished	Dyella japonica A8 Complete Genome Sequencing	Dyella japonica A8	University of Hong Kong	2588253754	4831185	3868
2622736503	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Fontimonas thermophila DSM 23609	DOE Joint Genome Institute (JGI)	2622736503	2733540	2564
2636415824	Bacteria	Permanent Draft	Moellerella wisconsensis ATCC 35017 Genome sequencing	Moellerella wisconsensis ATCC 35017	University of Wisconsin	2636415824	3303166	3013
640753040	Bacteria	Finished	LAS biofilm Proposal # 0183-051117	Parvibaculum lavamentivorans DS-1	DOE Joint Genome Institute (JGI)	640753040	3914745	3714
2645727674	Bacteria	Permanent Draft	Aestuariivita atlantica 22II-S11-z3 Genome sequencing	Aestuariivita atlantica 22II-S11-z3	"Third Institute of Oceanography, State Oceanic Administration"	2645727674	4336367	4283
2684623128	Bacteria	Finished	Vibrio alginolyticus strain:ATCC 33787 Genome sequencing and assembly	Vibrio alginolyticus ATCC 33787	"Chinese Academy of Sciences, South China Sea Institute of Oceanology"	2684623128	5724939	5418
637000325	Bacteria	Finished	Hydrogenovibrio crunogenus XCL-2	Hydrogenovibrio crunogenus XCL-2	DOE Joint Genome Institute (JGI)	637000325	2427734	2263
2675903422	Bacteria	Finished	Complete genome sequence of Acetobacter ghanensis	Acetobacter ghanensis LMG 23848	Vrije Universiteit Brussel	2675903422	2843936	2791
2708742745	Bacteria	Draft	"Soil microbial communities from Rifle, Colorado, USA"	Candidatus Muproteobacteria bacterium RBG_16_60_9	DOE Joint Genome Institute (JGI)	2708742745	3084114	3468
2558309050	Bacteria	Finished	Francisella noatunensis subsp. orientalis LADL--07-285A Genome sequencing	Francisella noatunensis LADL--07-285A	Louisiana State University	2558309050	1858987	1674
2654587630	Bacteria	Finished	Genome sequencing of Archangium gephyra DSM 2261 - IMTECH-CSIR	Archangium gephyra DSM 2261	"Institute of Microbial Technology (IMTECH), Council of Scientific and Industrial Research (CSIR)"	2654587630	12489432	10004
2517572174	Bacteria	Permanent Draft	Revising methanotrophy: a comprehensive genomic probing of the unexpected genetic and metabolic diversity of aerobic methane consuming bacteria.	Verrucomicrobium sp. 3C	DOE Joint Genome Institute (JGI)	2517572174	2772066	2950
637000340	Bacteria	Finished	Wolbachia endosymbiont TRS of Brugia malayi	Wolbachia endosymbiont TRS of Brugia malayi	Integrated Genomics	637000340	1080084	940
642791618	Bacteria	Permanent Draft	"Verrucomicrobia, 5 species Proposal # 0087-060710"	Chthoniobacter flavus Ellin428	DOE Joint Genome Institute (JGI)	642791618	7848700	6778
2744054573	Bacteria	Permanent Draft	Crenobacter luteus CN10 genome sequencing	Crenobacter luteus CN10	University of Malaya	2744054573	2854237	2826
2770939601	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Methylovirgula ligni DSM 19998	DOE Joint Genome Institute (JGI)	2770939601	3292724	3263
2757320705	Bacteria	Permanent Draft	Genome sequencing and assembly of a defined mouse intestinal bacterial community	Turicimonas muris YL45	Max von Pettenkofer-Institute	2757320705	2886967	2634
2622736594	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Tranquillimonas alkanivorans DSM 19547	DOE Joint Genome Institute (JGI)	2622736594	4543020	4525
2728369471	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Pseudoruegeria haliotis DSM 29328	DOE Joint Genome Institute (JGI)	2728369471	5044743	4775
2626542189	Bacteria	Permanent Draft	"Soil microbial communities from Rifle, Colorado, USA"	candidate division WWE3 bacterium GW2011_GWA1_41_8	DOE Joint Genome Institute (JGI)	2626542189	921360	1084
2615840708	Bacteria	Permanent Draft	"Genomic Encyclopedia of Archaeal and Bacterial Type Strains, Phase II (KMG-II): from individual species to whole genera"	Palleronia marisminoris DSM 26347	DOE Joint Genome Institute (JGI)	2615840708	3937250	3937
2718218334	Bacteria	Finished	Luteibacter rhizovicinus LJ96 Genome sequencing	Luteibacter rhizovicinus LJ96	"Biotechnology and Plant Health, NIBIO, Norway"	2718218334	4765486	4379
2510065050	Bacteria	Finished	Genome sequencing of representative photosynthetic purple sulfur bacteria	Marichromatium purpuratum 984	DOE Joint Genome Institute (JGI)	2510065050	3779112	3339
2663762675	Bacteria	Permanent Draft	Planktonic freshwater isolates	Candidatus Methylopumilus planktonicus MMS-2-53	University of Zurich	2663762675	1356411	1448
2576861436	Bacteria	Finished	Neorickettsia helminthoeca Oregon	Neorickettsia helminthoeca Oregon	University of Maryland School of Medicine	2576861436	884232	904
2588253765	Bacteria	Permanent Draft	"The genome Canditatus Phaeomarinobacter ectocarpi Ec32, a new candidate genus of Alphaproteobacteria frequently associated to brown algae"	Canditatus Phaeomarinobacter ectocarpi Ec32	"Observatoire Oceanologique, Centre National de la Recherche Scientifique (CNRS), University Pierre and Marie Curie (UPMC)"	2588253765	3415905	3339
2517487019	Bacteria	Permanent Draft	Revising methanotrophy: a comprehensive genomic probing of the unexpected genetic and metabolic diversity of aerobic methane consuming bacteria.	Methylosarcina fibrata AML-C10	DOE Joint Genome Institute (JGI)	2517487019	4978464	4448
2757320364	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification"	Marinicella litoralis DSM 25488	DOE Joint Genome Institute (JGI)	2757320364	3343788	2964
2747842540	Bacteria	Finished	Genome sequencing of type strains of marine bacterial taxa	Granulosicoccus antarcticus IMCC3135	Inha University	2747842540	7783862	6850
2516653080	Bacteria	Permanent Draft	Genomes of fifty methylotrophs isolated from Lake Washington	Methyloversatilis discipulorum FAM1	DOE Joint Genome Institute (JGI)	2516653080	4306529	4012
2675903437	Bacteria	Permanent Draft	Genome sequencing of Methylogaea oryzae JCM 16910	Methylogaea oryzae JCM 16910	University of Tokyo	2675903437	3537041	5053
2636415552	Bacteria	Permanent Draft	Gallaecimonas pentaromativorans strain:YA_1 genome sequencing	Gallaecimonas pentaromativorans YA_1	"Third Institute of Oceanography, State Oceanic Administration"	2636415552	4320837	4098
2526164528	Bacteria	Permanent Draft	Unraveling the Genetic Basis of an Ancient Geochemical Biomarker	Desulfotignum balticum DSM 7044	DOE Joint Genome Institute (JGI)	2526164528	5118755	4855
2687453602	Bacteria	Finished	Genomic sequencing of Trionymus perrisii and its endosymbionts	Enterobacteriaceae symbiont HETPER of Trionymus perrisii	University of South Bohemia	2687453602	636713	582
2515154119	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Fangia hongkongensis DSM 21703	DOE Joint Genome Institute (JGI)	2515154119	2946743	2816
2595699008	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Aquamicrobium aerolatum DSM 21857	DOE Joint Genome Institute (JGI)	2595699008	3640212	3580
2728369577	Bacteria	Permanent Draft	Cephalotes gut microbe isolates	Opitutaceae bacterium CV41	Calvin College	2728369577	2088776	1758
2596583559	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase III (KMG-III): the genomes of soil and plant-associated and newly described type strains"	Luteimonas cucumeris CGMCC 1.10821	DOE Joint Genome Institute (JGI)	2596583559	3552091	3279
641228509	Bacteria	Finished	Sorangium cellulosum So ce 56	Sorangium cellulosum So ce 56	Bielefeld University	641228509	13033779	9700
2571042483	Bacteria	Finished	Halorhodospira halochloris A	Halorhodospira halochloris A	Northeastern State University	2571042483	3460134	3034
2716885007	Bacteria	Permanent Draft	Duluth Complex isolates	Sulfuriferula sp. AH1 re-analysis (improved assembly)	University of Minnesota - Twin Cities	2716885007	2916145	2972
2571042002	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Xenophilus azovorans DSM 13620	DOE Joint Genome Institute (JGI)	2571042002	6535173	6349
